product_name,upc_code,cndcfi,category_description,form,strength,package_size,sales_price,measurement_name,manufacture_name,category_name,expire_date,
"FEMININE FOLDING SYRINGE","38703010030","4","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, REUSABLE","",1.000,6.11,"SYRINGE","SUNMARK","OT",/  /
"FEMININE BULB SYRINGE","38703010040","4","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, REUSABLE","",1.000,5.45,"SYRINGE","SUNMARK","OT",/  /
"ICE BAG 9","38703010050","4","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,5.45,"EACH","SUNMARK","OT",08/01/2019
"ENEMA SYRINGE 1OZ","38703010070","4","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, REUSABLE","",1.000,1.99,"SYRINGE","SUNMARK","OT",/  /
"ENEMA SYRINGE 3OZ","38703010080","4","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, REUSABLE","",1.000,1.99,"SYRINGE","SUNMARK","OT",/  /
"EAR SYRINGE 1OZ","38703010090","4","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,3.33,"EACH","SUNMARK","OT",/  /
"EAR SYRINGE 3OZ","38703010100","4","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,3.25,"EACH","SUNMARK","OT",/  /
"ICE BAG 11","38703010120","4","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,6.41,"EACH","SUNMARK","OT",08/01/2019
"RECTAL SYRINGE 8OZ","38703010140","4","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, REUSABLE","",1.000,3.39,"SYRINGE","SUNMARK","OT",/  /
"EAR SYRINGE 2OZ","38703010160","4","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,3.30,"EACH","SUNMARK","OT",/  /
"FEMININE COMPACT TRAVEL SYR","38703010200","4","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, REUSABLE","",1.000,3.55,"SYRINGE","SUNMARK","OT",/  /
"CANE,QUAD,ORTHO GRIP","38703012800","4","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,18.19,"EACH","SUNMARK","OT",/  /
"CANE,QUAD,SMALL BASE","38703012850","4","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,28.95,"EACH","SUNMARK","OT",/  /
"BLOOD PRESSURE MONITOR","38703016822","4","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","KIT","",1.000,69.99,"KIT","SUNMARK","OT",/  /
"WHEELCHAIR,22 REMOVE ARMS","38703018920","4","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,471.00,"EACH","SUNMARK","OT",08/01/2019
"WHEELCHAIR,18 PERM ARMS","38703018926","4","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,352.00,"EACH","SUNMARK","OT",08/01/2019
"WHEELCHAIR,18 REMOVE ARMS","38703018927","4","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,438.00,"EACH","SUNMARK","OT",08/01/2019
"WHEELCHAIR,20 REMOVE ARMS","38703019146","4","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,459.00,"EACH","SUNMARK","OT",08/01/2019
"WHEELCHAIR,18 PERM ARMS","38703019147","4","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,170.00,"EACH","SUNMARK","OT",08/01/2019
"WHEELCHAIR,18 REMOVE ARMS","38703019148","4","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,223.00,"EACH","SUNMARK","OT",08/01/2019
"WHEELCHAIR,16 PERM ARMS","38703019149","4","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,212.15,"EACH","SUNMARK","OT",08/01/2019
"WHEELCHAIR,16 REMOVE ARMS","38703019150","4","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,253.50,"EACH","SUNMARK","OT",08/01/2019
"WHEELCHAIR,18 PERM ARMS","38703019151","4","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,212.15,"EACH","SUNMARK","OT",08/01/2019
"WHEELCHAIR,18 REMOVE ARMS","38703019152","4","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,253.50,"EACH","SUNMARK","OT",08/01/2019
"CANE,ALUMINUM,ORTHO","38703021000","4","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,25.69,"EACH","SUNMARK","OT",/  /
"CANE,WOOD,STANDARD,1","38703024630","4","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,4.92,"EACH","SUNMARK","OT",/  /
"CANE,OFFSET ALUMINUM ORTHO","38703027900","4","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,10.85,"EACH","SUNMARK","OT",/  /
"DIGITAL THERMOMETER","38703084072","4","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,5.95,"EACH","SUNMARK","OT",/  /
"ENTRUST PLUS BRIEF, MEDIUM","38703084080","4","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",96.000,61.35,"EACH","ENTRUST","OT",/  /
"PREVENT PEN NEEDLE 31GX1/4","38703857710","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","31 G X1/4",100.000,82.00,"NEEDLE","HTL-STREFA, S.A","OT",/  /
"PREVENT PEN NEEDLE 31GX5/16","38703857810","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","NEEDLE, DISPOSABLE","31 GX5/16",100.000,82.00,"NEEDLE","HTL-STREFA, S.A","OT",/  /
"DIAL-A-DOSE SYRINGE 30 ML","38779669801","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","",25.000,175.70,"SYRINGE","MEDISCA INC.","OT",/  /
"DIAL-A-DOSE SYRINGE 30 ML","38779669802","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","",100.000,612.31,"SYRINGE","MEDISCA INC.","OT",/  /
"DIAL-A-DOSE SYRINGE 30 ML","38779669803","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","",500.000,2795.32,"SYRINGE","MEDISCA INC.","OT",/  /
"MONOJECT 12 ML SYRINGE 18GX1","38779681901","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","18GX1",80.000,420.62,"SYRINGE","MEDISCA INC.","OT",/  /
"LUER TIP CAP TRAY","38779683001","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",2000.000,1996.66,"CAP","MEDISCA INC.","OT",/  /
"TOPI-CLICK 0.5 ML/2 CLICKS","38779683902","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,22.37,"EACH","MEDISCA INC.","OT",/  /
"TOPI-CLICK 0.5 ML/2 CLICKS","38779683903","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,18.59,"EACH","MEDISCA INC.","OT",/  /
"TOPI-CLICK 0.5 ML/2 CLICKS","38779683904","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,16.93,"EACH","MEDISCA INC.","OT",/  /
"TOPI-CLICK 0.5 ML/2 CLICKS","38779684002","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,22.37,"EACH","MEDISCA INC.","OT",/  /
"TOPI-CLICK 0.5 ML/2 CLICKS","38779684003","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,18.59,"EACH","MEDISCA INC.","OT",/  /
"TOPI-CLICK 0.5 ML/2 CLICKS","38779684004","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,16.93,"EACH","MEDISCA INC.","OT",/  /
"TOPI-CLICK 0.5 ML/2 CLICKS","38779684102","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,22.37,"EACH","MEDISCA INC.","OT",/  /
"TOPI-CLICK 0.5 ML/2 CLICKS","38779684103","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,18.59,"EACH","MEDISCA INC.","OT",/  /
"TOPI-CLICK 0.5 ML/2 CLICKS","38779684104","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,16.93,"EACH","MEDISCA INC.","OT",/  /
"MD PEN AIRLESS 6.5 ML DISP","38779708001","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,23.42,"EACH","MEDISCA INC.","OT",/  /
"MD PEN AIRLESS 6.5 ML DISP","38779708002","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,21.30,"EACH","MEDISCA INC.","OT",/  /
"TOPI-CLICK 0.5 ML/2 CLICKS","38779711501","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,20.23,"EACH","MEDISCA INC.","OT",/  /
"TOPI-CLICK 0.5 ML/2 CLICKS","38779711503","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,17.30,"EACH","MEDISCA INC.","OT",/  /
"LUER SLIP TIP SYR TRAY 1 ML","38779720601","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","",300.000,665.56,"SYRINGE","MEDISCA INC.","OT",/  /
"TOPI-CLICK 0.5 ML/2 CLICKS","38779720703","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,17.30,"EACH","MEDISCA INC.","OT",/  /
"MD PUMP BOTTLE AIRLESS 240 ML","38779721601","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,14.90,"EACH","MEDISCA INC.","OT",/  /
"MD PUMP BOTTLE AIRLESS 240 ML","38779721602","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,12.72,"EACH","MEDISCA INC.","OT",/  /
"MD PUMP ACTUATOR C 1.5 ML DISP","38779721701","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,7.45,"EACH","MEDISCA INC.","OT",/  /
"MD PUMP ACTUATOR C 1.5 ML DISP","38779721702","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,6.38,"EACH","MEDISCA INC.","OT",/  /
"PRECISEDOSE DIS TIP CAP YELLOW","38779732101","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",100.000,45.25,"CAP","MEDISCA INC.","OT",/  /
"PRECISEDOSE DIS TIP CAP YELLOW","38779732102","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",500.000,207.65,"CAP","MEDISCA INC.","OT",/  /
"PRECISEDOSE DISP TIP CAP PURP","38779732201","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",100.000,45.25,"CAP","MEDISCA INC.","OT",/  /
"PRECISEDOSE DISP TIP CAP PURP","38779732202","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",500.000,207.65,"CAP","MEDISCA INC.","OT",/  /
"PRECISEDOSE TIP CAP LGHT BLU","38779732301","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",100.000,45.25,"CAP","MEDISCA INC.","OT",/  /
"PRECISEDOSE TIP CAP LGHT BLU","38779732302","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",500.000,207.65,"CAP","MEDISCA INC.","OT",/  /
"PRECISEDOSE DISP TIP CAP GREY","38779732401","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",100.000,45.25,"CAP","MEDISCA INC.","OT",/  /
"PRECISEDOSE DISP TIP CAP GREY","38779732402","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",500.000,207.65,"CAP","MEDISCA INC.","OT",/  /
"PRECISEDOSE DISP TIP CAP PINK","38779732501","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",100.000,45.25,"CAP","MEDISCA INC.","OT",/  /
"PRECISEDOSE DISP TIP CAP PINK","38779732502","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",500.000,207.65,"CAP","MEDISCA INC.","OT",/  /
"PRECISEDOSE DISP TIP CAP BLACK","38779732601","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",100.000,45.25,"CAP","MEDISCA INC.","OT",/  /
"PRECISEDOSE DISP TIP CAP BLACK","38779732602","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",500.000,207.65,"CAP","MEDISCA INC.","OT",/  /
"PRECISEDOSE DISP TIP CAP ORANG","38779732701","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",100.000,45.25,"CAP","MEDISCA INC.","OT",/  /
"PRECISEDOSE DISP TIP CAP ORANG","38779732702","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",500.000,207.65,"CAP","MEDISCA INC.","OT",/  /
"PRECISEDOSE DISP SYRINGE 60 ML","38779733301","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","",50.000,266.22,"SYRINGE","MEDISCA INC.","OT",/  /
"PRECISEDOSE DISP SYRINGE 60 ML","38779733302","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","",100.000,479.20,"SYRINGE","MEDISCA INC.","OT",/  /
"PRECISEDOSE DISP SYRINGE 60 ML","38779733303","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","",500.000,2103.14,"SYRINGE","MEDISCA INC.","OT",/  /
"PRECISEDOSE DISP SYRINGE 35 ML","38779733401","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","",50.000,266.22,"SYRINGE","MEDISCA INC.","OT",/  /
"PRECISEDOSE DISP SYRINGE 35 ML","38779733402","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","",100.000,479.20,"SYRINGE","MEDISCA INC.","OT",/  /
"PRECISEDOSE DISP SYRINGE 35 ML","38779733403","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","",500.000,2103.14,"SYRINGE","MEDISCA INC.","OT",/  /
"PRECISEDOSE DISP SYRINGE 60 ML","38779733501","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","",50.000,266.22,"SYRINGE","MEDISCA INC.","OT",/  /
"PRECISEDOSE DISP SYRINGE 60 ML","38779733502","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","",100.000,479.20,"SYRINGE","MEDISCA INC.","OT",/  /
"PRECISEDOSE DISP SYRINGE 60 ML","38779733503","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","",500.000,2103.14,"SYRINGE","MEDISCA INC.","OT",/  /
"PRECISEDOSE DISP SYRINGE 35 ML","38779733601","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","",50.000,266.22,"SYRINGE","MEDISCA INC.","OT",/  /
"PRECISEDOSE DISP SYRINGE 35 ML","38779733602","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","",100.000,479.20,"SYRINGE","MEDISCA INC.","OT",/  /
"PRECISEDOSE DISP SYRINGE 35 ML","38779733603","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","SYRINGE, EMPTY DISPOSABLE","",500.000,2103.14,"SYRINGE","MEDISCA INC.","OT",/  /
"MD PUMP ACTUATOR B 1.0 ML DISP","38779736901","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,6.29,"EACH","MEDISCA INC.","OT",/  /
"MD PUMP ACTUATOR B 1.0 ML DISP","38779736902","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,5.33,"EACH","MEDISCA INC.","OT",/  /
"MD PUMP ACTUATOR A 0.5 ML DISP","38779737001","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,6.29,"EACH","MEDISCA INC.","OT",/  /
"MD PUMP ACTUATOR A 0.5 ML DISP","38779737002","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,5.33,"EACH","MEDISCA INC.","OT",/  /
"MD PUMP BOTTLE AIRLESS 30 ML","38779737101","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,9.42,"EACH","MEDISCA INC.","OT",/  /
"MD PUMP BOTTLE AIRLESS 30 ML","38779737102","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,8.04,"EACH","MEDISCA INC.","OT",/  /
"MD PUMP BOTTLE AIRLESS 50 ML","38779737201","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,9.42,"EACH","MEDISCA INC.","OT",/  /
"MD PUMP BOTTLE AIRLESS 50 ML","38779737202","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,8.04,"EACH","MEDISCA INC.","OT",/  /
"MD PUMP BOTTLE AIRLESS 80 ML","38779737301","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,9.42,"EACH","MEDISCA INC.","OT",/  /
"MD PUMP BOTTLE AIRLESS 80 ML","38779737302","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,8.04,"EACH","MEDISCA INC.","OT",/  /
"MD PUMP BOTTLE AIRLESS 100 ML","38779737401","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,11.02,"EACH","MEDISCA INC.","OT",/  /
"MD PUMP BOTTLE AIRLESS 100 ML","38779737402","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,9.64,"EACH","MEDISCA INC.","OT",/  /
"MD PUMP BOTTLE AIRLESS 150 ML","38779737501","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,11.02,"EACH","MEDISCA INC.","OT",/  /
"MD PUMP BOTTLE AIRLESS 150 ML","38779737502","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,9.64,"EACH","MEDISCA INC.","OT",/  /
"MD PUMP BOTTLE AIRLESS 200 ML","38779737601","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,12.62,"EACH","MEDISCA INC.","OT",/  /
"MD PUMP BOTTLE AIRLESS 200 ML","38779737602","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,11.23,"EACH","MEDISCA INC.","OT",/  /
"MD PEN AIRLESS 6.5 ML DISP","38779737701","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,18.37,"EACH","MEDISCA INC.","OT",/  /
"MD SYRINGE AIRLESS 10 ML DISP","38779737801","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,22.90,"EACH","MEDISCA INC.","OT",/  /
"MD SYRINGE AIRLESS 5 ML DISP","38779737901","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,21.04,"EACH","MEDISCA INC.","OT",/  /
"MD JAR AIRLESS 50 ML DISPENSER","38779738001","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,17.30,"EACH","MEDISCA INC.","OT",/  /
"STERILE NITRILE GLOVES","38779743801","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",200.000,1198.00,"EACH","MEDISCA INC.","OT",/  /
"STERILE NITRILE GLOVES","38779743802","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",50.000,399.34,"EACH","MEDISCA INC.","OT",/  /
"STERILE NITRILE GLOVES","38779743901","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",200.000,1198.00,"EACH","MEDISCA INC.","OT",/  /
"STERILE NITRILE GLOVES","38779743902","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",50.000,399.34,"EACH","MEDISCA INC.","OT",/  /
"STERILE NITRILE GLOVES","38779744001","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",200.000,1198.00,"EACH","MEDISCA INC.","OT",/  /
"STERILE NITRILE GLOVES","38779744002","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",50.000,399.34,"EACH","MEDISCA INC.","OT",/  /
"STERILE NITRILE GLOVES","38779744101","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",200.000,1198.00,"EACH","MEDISCA INC.","OT",/  /
"STERILE NITRILE GLOVES","38779744102","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",50.000,399.34,"EACH","MEDISCA INC.","OT",/  /
"STERILE NITRILE GLOVES","38779744201","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",200.000,1198.00,"EACH","MEDISCA INC.","OT",/  /
"STERILE NITRILE GLOVES","38779744202","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",50.000,399.34,"EACH","MEDISCA INC.","OT",/  /
"STERILE NITRILE GLOVES","38779744301","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",200.000,1198.00,"EACH","MEDISCA INC.","OT",/  /
"STERILE NITRILE GLOVES","38779744302","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",50.000,399.34,"EACH","MEDISCA INC.","OT",/  /
"STERILE NITRILE GLOVES","38779744401","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",200.000,1198.00,"EACH","MEDISCA INC.","OT",/  /
"STERILE NITRILE GLOVES","38779744402","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",50.000,399.34,"EACH","MEDISCA INC.","OT",/  /
"STERILE NITRILE GLOVES","38779747001","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",200.000,1198.00,"EACH","MEDISCA INC.","OT",/  /
"LATEX GLOVES","38779747601","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",24.000,612.31,"EACH","MEDISCA INC.","OT",/  /
"FACE MASK","38779749101","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",50.000,103.82,"EACH","MEDISCA INC.","OT",/  /
"TOPI-CLICK 0.5 ML/2 CLICKS","38779753303","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,17.30,"EACH","MEDISCA INC.","OT",/  /
"ALCOH-WIPE 12X12 FLAT WIPE","38779754401","3","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","TOWELETTE (EA)","70 %",100.000,1730.44,"EACH","MEDISCA INC.","OT",/  /
"ALCOH-GLOVE CONTOURED WIPE","38779754501","3","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","TOWELETTE (EA)","70 %",100.000,1730.44,"EACH","MEDISCA INC.","OT",/  /
"SYRINGE FILTER, MILLEX-GP","38779757301","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","50 MM-0.22",10.000,1219.28,"EACH","MEDISCA INC.","OT",/  /
"PRECISEDOSE DISP TIP CAP RED","38779757501","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",100.000,45.25,"CAP","MEDISCA INC.","OT",/  /
"PRECISEDOSE DISP TIP CAP RED","38779757502","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",500.000,207.65,"CAP","MEDISCA INC.","OT",/  /
"PRECISEDOSE DISP TIP CAP GREEN","38779757601","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",100.000,45.25,"CAP","MEDISCA INC.","OT",/  /
"PRECISEDOSE DISP TIP CAP GREEN","38779757602","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",500.000,207.65,"CAP","MEDISCA INC.","OT",/  /
"PRECISEDOSE DISP TIP CAP BLUE","38779757701","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",100.000,45.25,"CAP","MEDISCA INC.","OT",/  /
"PRECISEDOSE DISP TIP CAP BLUE","38779757702","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",500.000,207.65,"CAP","MEDISCA INC.","OT",/  /
"MEGAPUMP MEZZO 30 ML DISPENSER","38779770301","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,14.70,"EACH","MEDISCA INC.","OT",/  /
"MEGAPUMP MEZZO 30 ML DISPENSER","38779770302","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,10.60,"EACH","MEDISCA INC.","OT",/  /
"MEGAPUMP MEZZO 50 ML DISPENSER","38779770401","0","MISCELLANEOUS MEDICAL SUPPLIES, DEVICES, NON-DRUG","EACH","",1.000,14.70,"EACH","MEDISCA INC.","OT",/  /
